ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
GA,2020-11-25,341,317,0,0,0,24
IB,2020-11-25,279,241,1,37,0,0
MC,2020-11-25,229,176,0,0,0,53
MD,2020-11-25,1157,665,0,0,0,492
ML,2020-11-25,14,9,0,0,0,5
NC,2020-11-25,118,92,0,0,0,26
PV,2020-11-25,586,335,0,0,0,251
RI,2020-11-25,92,91,0,0,0,1
VC,2020-11-25,1078,915,0,0,0,163
AN,2020-11-26,1371,1002,0,369,0,0
AR,2020-11-26,296,205,0,91,0,0
AS,2020-11-26,200,186,0,14,0,0
CB,2020-11-26,101,98,0,0,0,3
CE,2020-11-26,16,4,0,0,0,12
CL,2020-11-26,451,269,0,0,0,182
CM,2020-11-26,359,305,0,0,0,54
CN,2020-11-26,130,83,0,45,0,2
CT,2020-11-26,1262,1249,0,0,12,1
EX,2020-11-26,162,119,0,0,0,43
GA,2020-11-26,317,289,0,0,0,28
IB,2020-11-26,248,220,0,28,0,0
MC,2020-11-26,239,175,0,0,1,63
MD,2020-11-26,958,534,0,0,0,424
ML,2020-11-26,11,2,0,0,0,9
NC,2020-11-26,133,94,0,0,0,39
PV,2020-11-26,447,261,0,0,0,186
RI,2020-11-26,61,58,0,0,0,3
VC,2020-11-26,978,831,0,0,0,147
AN,2020-11-27,1555,982,0,573,0,0
AR,2020-11-27,322,191,0,131,0,0
AS,2020-11-27,148,136,0,12,0,0
CB,2020-11-27,118,116,0,0,0,2
CE,2020-11-27,10,2,0,0,0,8
CL,2020-11-27,625,397,0,0,3,225
CM,2020-11-27,395,326,0,0,1,68
CN,2020-11-27,130,96,0,33,0,1
CT,2020-11-27,1508,1502,0,0,5,1
EX,2020-11-27,131,89,0,0,0,42
GA,2020-11-27,311,292,0,0,0,19
IB,2020-11-27,198,169,1,28,0,0
MC,2020-11-27,206,160,0,0,0,46
MD,2020-11-27,1233,757,0,0,0,476
ML,2020-11-27,15,7,0,0,0,8
NC,2020-11-27,101,67,0,0,0,34
PV,2020-11-27,415,200,0,0,0,215
RI,2020-11-27,91,86,0,0,1,4
VC,2020-11-27,987,826,0,0,0,161
AN,2020-11-28,960,704,0,256,0,0
AR,2020-11-28,277,197,0,80,0,0
AS,2020-11-28,235,220,0,15,0,0
CB,2020-11-28,197,193,0,0,0,4
CE,2020-11-28,13,8,0,0,0,5
CL,2020-11-28,407,292,0,0,0,115
CM,2020-11-28,325,273,0,0,0,52
CN,2020-11-28,129,79,0,49,0,1
CT,2020-11-28,857,855,0,0,0,2
EX,2020-11-28,111,66,0,0,0,45
GA,2020-11-28,335,319,0,0,0,16
IB,2020-11-28,130,116,0,14,0,0
MC,2020-11-28,189,130,0,0,0,59
MD,2020-11-28,815,424,0,0,0,391
ML,2020-11-28,11,4,0,0,0,7
NC,2020-11-28,68,51,0,0,0,17
PV,2020-11-28,444,294,0,0,0,150
RI,2020-11-28,54,50,0,1,0,3
VC,2020-11-28,851,698,0,0,0,153
AN,2020-11-29,671,434,0,237,0,0
AR,2020-11-29,188,126,0,62,0,0
AS,2020-11-29,220,210,0,10,0,0
CB,2020-11-29,109,107,0,0,0,2
CE,2020-11-29,2,1,0,0,0,1
CL,2020-11-29,292,149,0,0,1,142
CM,2020-11-29,258,201,0,0,0,57
CN,2020-11-29,138,86,0,52,0,0
CT,2020-11-29,663,662,0,0,0,1
EX,2020-11-29,103,60,0,0,0,43
GA,2020-11-29,308,281,0,0,0,27
IB,2020-11-29,85,62,0,23,0,0
MC,2020-11-29,97,59,0,0,0,38
MD,2020-11-29,765,376,0,0,0,389
ML,2020-11-29,7,3,0,0,0,4
NC,2020-11-29,80,57,0,0,0,23
PV,2020-11-29,459,330,0,0,0,129
RI,2020-11-29,37,37,0,0,0,0
VC,2020-11-29,562,430,0,0,0,132
AN,2020-11-30,1054,638,0,416,0,0
AR,2020-11-30,268,186,0,82,0,0
AS,2020-11-30,242,218,0,24,0,0
CB,2020-11-30,133,133,0,0,0,0
CE,2020-11-30,12,4,0,0,0,8
CL,2020-11-30,426,244,0,0,0,182
CM,2020-11-30,395,299,0,0,0,96
CN,2020-11-30,149,84,0,65,0,0
CT,2020-11-30,1450,1430,0,0,14,6
EX,2020-11-30,151,84,0,0,0,67
GA,2020-11-30,369,340,0,0,0,29
IB,2020-11-30,61,56,0,5,0,0
MC,2020-11-30,164,96,0,0,0,68
MD,2020-11-30,1105,556,0,0,0,549
ML,2020-11-30,21,5,0,0,0,16
NC,2020-11-30,80,46,0,0,0,34
PV,2020-11-30,512,286,0,0,0,226
RI,2020-11-30,56,53,0,0,0,3
VC,2020-11-30,919,725,0,0,0,194
AN,2020-12-01,1294,882,0,412,0,0
AR,2020-12-01,308,216,0,92,0,0
AS,2020-12-01,193,177,0,16,0,0
CB,2020-12-01,111,109,0,0,0,2
CE,2020-12-01,10,3,0,0,0,7
CL,2020-12-01,479,328,0,0,0,151
CM,2020-12-01,488,399,0,0,0,89
CN,2020-12-01,212,150,0,62,0,0
CT,2020-12-01,1431,1416,0,0,12,3
EX,2020-12-01,150,91,0,0,0,59
GA,2020-12-01,317,292,0,0,0,25
IB,2020-12-01,380,292,2,86,0,0
MC,2020-12-01,198,123,0,0,0,75
MD,2020-12-01,1221,714,0,0,0,507
ML,2020-12-01,21,13,0,0,0,8
NC,2020-12-01,85,60,0,0,0,25
PV,2020-12-01,436,239,0,0,0,197
RI,2020-12-01,67,67,0,0,0,0
VC,2020-12-01,1058,881,0,0,0,177
AN,2020-12-02,1125,779,0,346,0,0
AR,2020-12-02,302,224,0,78,0,0
AS,2020-12-02,232,221,0,11,0,0
CB,2020-12-02,122,119,0,0,0,3
CE,2020-12-02,11,5,0,0,0,6
CL,2020-12-02,311,188,0,0,3,120
CM,2020-12-02,482,397,0,0,0,85
CN,2020-12-02,175,122,0,53,0,0
CT,2020-12-02,1349,1335,0,0,11,3
EX,2020-12-02,142,86,0,0,0,56
GA,2020-12-02,315,296,0,0,0,19
IB,2020-12-02,340,274,1,65,0,0
MC,2020-12-02,186,135,0,0,1,50
MD,2020-12-02,1092,624,0,0,0,468
ML,2020-12-02,21,3,0,0,0,18
NC,2020-12-02,117,90,0,0,0,27
PV,2020-12-02,493,281,0,0,0,212
RI,2020-12-02,51,47,0,0,0,4
VC,2020-12-02,1023,860,0,0,0,163
AN,2020-12-03,1004,710,0,294,0,0
AR,2020-12-03,184,140,0,44,0,0
AS,2020-12-03,123,113,0,10,0,0
CB,2020-12-03,79,79,0,0,0,0
CE,2020-12-03,9,1,0,0,0,8
CL,2020-12-03,354,207,0,0,0,147
CM,2020-12-03,383,314,0,0,1,68
CN,2020-12-03,161,113,0,47,0,1
CT,2020-12-03,1179,1168,0,0,8,3
EX,2020-12-03,140,88,0,0,0,52
GA,2020-12-03,308,290,0,0,0,18
IB,2020-12-03,310,253,1,56,0,0
MC,2020-12-03,139,95,0,0,0,44
MD,2020-12-03,1003,625,0,0,0,378
ML,2020-12-03,12,3,0,0,0,9
NC,2020-12-03,95,64,0,0,0,31
PV,2020-12-03,367,202,0,0,0,165
RI,2020-12-03,41,39,0,0,0,2
VC,2020-12-03,958,799,0,0,0,159
AN,2020-12-04,1069,735,0,334,0,0
AR,2020-12-04,207,140,0,67,0,0
AS,2020-12-04,114,103,0,11,0,0
CB,2020-12-04,84,83,0,0,0,1
CE,2020-12-04,6,1,0,0,0,5
CL,2020-12-04,369,229,0,0,0,140
CM,2020-12-04,444,370,0,0,1,73
CN,2020-12-04,233,187,0,46,0,0
CT,2020-12-04,1282,1267,0,0,8,7
EX,2020-12-04,110,78,0,0,0,32
GA,2020-12-04,275,258,0,0,0,17
IB,2020-12-04,287,253,0,34,0,0
MC,2020-12-04,205,167,0,0,0,38
MD,2020-12-04,1019,611,0,0,0,408
ML,2020-12-04,18,6,0,0,0,12
NC,2020-12-04,95,62,0,0,0,33
PV,2020-12-04,346,165,0,0,0,181
RI,2020-12-04,58,55,0,0,0,3
VC,2020-12-04,1043,879,0,0,0,164
AN,2020-12-05,807,576,0,231,0,0
AR,2020-12-05,201,132,0,69,0,0
AS,2020-12-05,113,108,0,5,0,0
CB,2020-12-05,82,82,0,0,0,0
CE,2020-12-05,7,1,0,0,0,6
CL,2020-12-05,229,127,0,0,1,101
CM,2020-12-05,280,213,0,0,0,67
CN,2020-12-05,178,133,0,44,0,1
CT,2020-12-05,845,843,0,0,0,2
EX,2020-12-05,122,81,0,0,0,41
GA,2020-12-05,359,347,0,0,0,12
IB,2020-12-05,254,215,1,38,0,0
MC,2020-12-05,150,120,0,0,0,30
MD,2020-12-05,725,405,0,0,0,320
ML,2020-12-05,6,1,0,0,0,5
NC,2020-12-05,92,59,0,0,0,33
PV,2020-12-05,451,304,0,0,0,147
RI,2020-12-05,40,39,0,0,0,1
VC,2020-12-05,839,672,0,0,1,166
AN,2020-12-06,573,352,0,221,0,0
AR,2020-12-06,159,92,0,67,0,0
AS,2020-12-06,127,120,0,7,0,0
CB,2020-12-06,56,55,0,0,0,1
CE,2020-12-06,11,2,0,0,0,9
CL,2020-12-06,252,146,0,0,0,106
CM,2020-12-06,215,161,0,0,0,54
CN,2020-12-06,176,130,0,46,0,0
CT,2020-12-06,636,634,0,0,0,2
EX,2020-12-06,90,51,0,0,0,39
GA,2020-12-06,276,264,0,0,0,12
IB,2020-12-06,217,183,0,34,0,0
MC,2020-12-06,85,56,0,0,0,29
MD,2020-12-06,789,393,0,0,0,396
ML,2020-12-06,10,4,0,0,0,6
NC,2020-12-06,89,63,0,0,0,26
PV,2020-12-06,277,184,0,0,0,93
RI,2020-12-06,34,32,0,0,0,2
VC,2020-12-06,707,541,0,0,0,166
AN,2020-12-07,620,361,0,259,0,0
AR,2020-12-07,185,107,0,78,0,0
AS,2020-12-07,133,127,0,6,0,0
CB,2020-12-07,81,77,0,0,0,4
CE,2020-12-07,8,0,0,0,0,8
CL,2020-12-07,285,183,0,0,0,102
CM,2020-12-07,374,300,0,0,0,74
CN,2020-12-07,202,143,0,59,0,0
CT,2020-12-07,1524,1517,0,0,3,4
EX,2020-12-07,111,60,0,0,0,51
GA,2020-12-07,320,297,0,0,0,23
IB,2020-12-07,277,217,1,59,0,0
MC,2020-12-07,136,88,0,0,0,48
MD,2020-12-07,1073,547,0,0,0,526
ML,2020-12-07,12,3,0,0,0,9
NC,2020-12-07,97,75,0,0,0,22
PV,2020-12-07,454,306,0,0,0,148
RI,2020-12-07,41,38,0,0,0,3
VC,2020-12-07,915,690,0,0,0,225
AN,2020-12-08,600,360,0,240,0,0
AR,2020-12-08,175,103,0,72,0,0
AS,2020-12-08,167,160,0,7,0,0
CB,2020-12-08,68,67,0,0,0,1
CE,2020-12-08,4,2,0,0,0,2
CL,2020-12-08,262,141,0,0,0,121
CM,2020-12-08,379,278,0,0,1,100
CN,2020-12-08,150,93,0,57,0,0
CT,2020-12-08,911,908,0,0,2,1
EX,2020-12-08,122,76,0,0,0,46
GA,2020-12-08,313,293,0,0,0,20
IB,2020-12-08,304,233,0,71,0,0
MC,2020-12-08,124,70,0,0,0,54
MD,2020-12-08,1123,559,0,0,0,564
ML,2020-12-08,8,1,0,0,0,7
NC,2020-12-08,83,54,0,0,0,29
PV,2020-12-08,456,347,0,0,0,109
RI,2020-12-08,38,33,0,0,1,4
VC,2020-12-08,952,717,0,0,1,234
AN,2020-12-09,920,565,0,355,0,0
AR,2020-12-09,212,149,0,63,0,0
AS,2020-12-09,104,96,0,8,0,0
CB,2020-12-09,87,87,0,0,0,0
CE,2020-12-09,10,2,0,0,0,8
CL,2020-12-09,354,207,0,0,0,147
CM,2020-12-09,504,376,0,0,0,128
CN,2020-12-09,202,128,0,74,0,0
CT,2020-12-09,1917,1904,0,0,6,7
EX,2020-12-09,195,106,0,0,0,89
GA,2020-12-09,386,348,0,0,0,38
IB,2020-12-09,399,322,2,75,0,0
MC,2020-12-09,202,133,0,0,0,69
MD,2020-12-09,1519,786,0,0,0,733
ML,2020-12-09,24,10,0,0,0,14
NC,2020-12-09,92,58,0,0,0,34
PV,2020-12-09,437,274,0,0,0,163
RI,2020-12-09,55,54,0,0,0,1
VC,2020-12-09,1228,922,0,0,2,304
AN,2020-12-10,1114,786,0,328,0,0
AR,2020-12-10,223,149,0,74,0,0
AS,2020-12-10,140,134,0,6,0,0
CB,2020-12-10,76,74,0,0,0,2
CE,2020-12-10,9,1,0,0,0,8
CL,2020-12-10,345,206,0,0,0,139
CM,2020-12-10,517,407,0,0,0,110
CN,2020-12-10,206,145,0,61,0,0
CT,2020-12-10,1858,1842,0,0,10,6
EX,2020-12-10,202,122,0,0,0,80
GA,2020-12-10,387,344,0,0,0,43
IB,2020-12-10,347,277,2,68,0,0
MC,2020-12-10,222,143,0,0,0,79
MD,2020-12-10,1662,974,0,0,0,688
ML,2020-12-10,21,10,0,0,0,11
NC,2020-12-10,105,77,0,0,0,28
PV,2020-12-10,409,221,0,0,0,188
RI,2020-12-10,46,45,0,0,0,1
VC,2020-12-10,1590,1262,0,0,1,327
AN,2020-12-11,1258,781,0,477,0,0
AR,2020-12-11,259,187,0,72,0,0
AS,2020-12-11,125,121,0,4,0,0
CB,2020-12-11,69,67,0,0,0,2
CE,2020-12-11,9,1,0,0,0,8
CL,2020-12-11,335,195,0,0,2,138
CM,2020-12-11,542,413,0,0,0,129
CN,2020-12-11,205,136,0,69,0,0
CT,2020-12-11,1937,1921,0,0,10,6
EX,2020-12-11,238,122,0,0,0,116
GA,2020-12-11,303,270,0,0,0,33
IB,2020-12-11,364,293,1,70,0,0
MC,2020-12-11,206,140,0,0,0,66
MD,2020-12-11,1923,1107,0,0,0,816
ML,2020-12-11,15,4,0,0,0,11
NC,2020-12-11,85,63,0,0,0,22
PV,2020-12-11,386,187,0,0,0,199
RI,2020-12-11,54,54,0,0,0,0
VC,2020-12-11,1670,1306,0,0,0,364
AN,2020-12-12,1014,705,0,309,0,0
AR,2020-12-12,191,133,0,58,0,0
AS,2020-12-12,118,110,0,8,0,0
CB,2020-12-12,77,76,0,0,0,1
CE,2020-12-12,6,3,0,0,0,3
CL,2020-12-12,270,148,0,0,0,122
CM,2020-12-12,416,339,0,0,0,77
CN,2020-12-12,237,169,0,68,0,0
CT,2020-12-12,1325,1323,0,0,0,2
EX,2020-12-12,210,108,0,0,0,102
GA,2020-12-12,335,303,0,0,0,32
IB,2020-12-12,329,249,4,76,0,0
MC,2020-12-12,158,95,0,0,0,63
MD,2020-12-12,1304,663,0,0,0,641
ML,2020-12-12,11,6,0,0,0,5
NC,2020-12-12,111,78,0,0,0,33
PV,2020-12-12,518,374,0,0,0,144
RI,2020-12-12,44,44,0,0,0,0
VC,2020-12-12,1472,1162,0,0,1,309
AN,2020-12-13,652,391,0,261,0,0
AR,2020-12-13,141,88,0,53,0,0
AS,2020-12-13,99,92,0,7,0,0
CB,2020-12-13,78,77,0,0,0,1
CE,2020-12-13,2,0,0,0,0,2
CL,2020-12-13,196,122,0,0,0,74
CM,2020-12-13,348,261,0,0,0,87
CN,2020-12-13,184,125,0,59,0,0
CT,2020-12-13,1156,1150,0,0,4,2
EX,2020-12-13,205,93,0,0,0,112
GA,2020-12-13,367,314,0,0,0,53
IB,2020-12-13,327,240,1,86,0,0
MC,2020-12-13,126,66,0,0,0,60
MD,2020-12-13,1144,506,0,0,0,638
ML,2020-12-13,5,1,0,0,0,4
NC,2020-12-13,73,55,0,0,0,18
PV,2020-12-13,318,194,0,0,0,124
RI,2020-12-13,43,43,0,0,0,0
VC,2020-12-13,1131,804,0,0,0,327
AN,2020-12-14,927,546,0,381,0,0
AR,2020-12-14,223,135,0,88,0,0
AS,2020-12-14,99,89,0,10,0,0
CB,2020-12-14,73,70,0,0,0,3
CE,2020-12-14,6,2,0,0,0,4
CL,2020-12-14,298,185,0,0,0,113
CM,2020-12-14,529,395,0,0,0,134
CN,2020-12-14,197,119,0,78,0,0
CT,2020-12-14,2369,2357,0,0,3,9
EX,2020-12-14,321,167,0,0,0,154
GA,2020-12-14,445,392,0,0,0,53
IB,2020-12-14,492,384,3,105,0,0
MC,2020-12-14,197,102,0,0,0,95
MD,2020-12-14,1914,982,0,0,0,932
ML,2020-12-14,28,19,0,0,0,9
NC,2020-12-14,87,60,0,0,0,27
PV,2020-12-14,485,299,0,0,0,186
RI,2020-12-14,76,72,0,0,0,4
VC,2020-12-14,1677,1228,0,0,1,448
AN,2020-12-15,1112,751,0,361,0,0
AR,2020-12-15,214,143,0,71,0,0
AS,2020-12-15,94,92,0,2,0,0
CB,2020-12-15,68,62,0,0,0,6
CE,2020-12-15,8,4,0,0,0,4
CL,2020-12-15,360,231,0,0,0,129
CM,2020-12-15,575,458,0,0,0,117
CN,2020-12-15,266,194,0,72,0,0
CT,2020-12-15,2472,2457,0,0,9,6
EX,2020-12-15,353,205,0,0,0,148
GA,2020-12-15,419,373,0,0,0,46
IB,2020-12-15,538,419,1,118,0,0
MC,2020-12-15,199,115,0,0,0,84
MD,2020-12-15,2056,1190,0,0,0,866
ML,2020-12-15,26,9,0,0,0,17
NC,2020-12-15,85,65,0,0,0,20
PV,2020-12-15,398,221,0,0,0,177
RI,2020-12-15,63,62,0,0,0,1
VC,2020-12-15,1796,1407,0,0,0,389
AN,2020-12-16,965,654,0,311,0,0
AR,2020-12-16,203,140,0,63,0,0
AS,2020-12-16,61,56,0,5,0,0
CB,2020-12-16,51,51,0,0,0,0
CE,2020-12-16,5,2,0,0,0,3
CL,2020-12-16,320,209,0,0,3,108
CM,2020-12-16,561,456,0,0,1,104
CN,2020-12-16,214,157,0,56,0,1
CT,2020-12-16,2322,2307,0,0,11,4
EX,2020-12-16,330,185,0,0,0,145
GA,2020-12-16,391,355,0,0,0,36
IB,2020-12-16,535,407,5,123,0,0
MC,2020-12-16,201,137,0,0,0,64
MD,2020-12-16,1967,1178,0,0,0,789
ML,2020-12-16,13,3,0,0,0,10
NC,2020-12-16,102,77,0,0,0,25
PV,2020-12-16,313,181,0,0,0,132
RI,2020-12-16,51,50,0,0,0,1
VC,2020-12-16,1973,1582,0,0,0,391
AN,2020-12-17,897,612,0,285,0,0
AR,2020-12-17,186,127,0,59,0,0
AS,2020-12-17,82,75,0,7,0,0
CB,2020-12-17,58,54,0,0,0,4
CE,2020-12-17,3,0,0,0,0,3
CL,2020-12-17,252,154,0,0,0,98
CM,2020-12-17,552,440,0,0,0,112
CN,2020-12-17,212,159,0,52,0,1
CT,2020-12-17,2241,2230,0,0,10,1
EX,2020-12-17,270,167,0,0,0,103
GA,2020-12-17,332,305,0,0,0,27
IB,2020-12-17,518,401,1,116,0,0
MC,2020-12-17,180,111,0,0,0,69
MD,2020-12-17,1680,991,0,0,0,689
ML,2020-12-17,18,5,0,0,0,13
NC,2020-12-17,73,55,0,0,0,18
PV,2020-12-17,286,174,0,0,0,112
RI,2020-12-17,45,45,0,0,0,0
VC,2020-12-17,1744,1377,0,0,0,367
AN,2020-12-18,1047,712,0,335,0,0
AR,2020-12-18,200,134,0,66,0,0
AS,2020-12-18,72,65,0,7,0,0
CB,2020-12-18,57,54,0,0,0,3
CE,2020-12-18,1,0,0,0,0,1
CL,2020-12-18,256,157,0,0,1,98
CM,2020-12-18,578,459,0,0,1,118
CN,2020-12-18,200,140,0,59,0,1
CT,2020-12-18,2355,2345,0,0,7,3
EX,2020-12-18,342,203,0,0,0,139
GA,2020-12-18,319,296,0,0,0,23
IB,2020-12-18,512,414,0,98,0,0
MC,2020-12-18,164,104,0,0,1,59
MD,2020-12-18,2014,1145,0,0,0,869
ML,2020-12-18,4,1,0,0,0,3
NC,2020-12-18,85,56,0,0,0,29
PV,2020-12-18,329,177,0,0,0,152
RI,2020-12-18,56,54,0,0,0,2
VC,2020-12-18,2067,1658,0,0,2,407
AN,2020-12-19,673,434,0,239,0,0
AR,2020-12-19,171,97,0,74,0,0
AS,2020-12-19,102,97,0,5,0,0
CB,2020-12-19,52,48,0,0,0,4
CE,2020-12-19,6,1,0,0,0,5
CL,2020-12-19,217,128,0,0,0,89
CM,2020-12-19,414,322,0,0,0,92
CN,2020-12-19,242,181,0,61,0,0
CT,2020-12-19,1733,1731,0,0,2,0
EX,2020-12-19,335,213,0,0,0,122
GA,2020-12-19,331,293,0,0,0,38
IB,2020-12-19,492,372,2,118,0,0
MC,2020-12-19,163,110,0,0,1,52
MD,2020-12-19,1373,726,0,0,0,647
ML,2020-12-19,10,5,0,0,0,5
NC,2020-12-19,69,39,0,0,0,30
PV,2020-12-19,347,246,0,0,0,101
RI,2020-12-19,73,71,0,0,0,2
VC,2020-12-19,1617,1257,0,0,0,360
AN,2020-12-20,559,299,0,260,0,0
AR,2020-12-20,155,104,0,51,0,0
AS,2020-12-20,95,89,0,6,0,0
CB,2020-12-20,63,62,0,0,0,1
CE,2020-12-20,4,1,0,0,0,3
CL,2020-12-20,152,95,0,0,0,57
CM,2020-12-20,381,266,0,0,0,115
CN,2020-12-20,183,129,0,54,0,0
CT,2020-12-20,1563,1563,0,0,0,0
EX,2020-12-20,283,170,0,0,0,113
GA,2020-12-20,308,273,0,0,0,35
IB,2020-12-20,417,308,1,108,0,0
MC,2020-12-20,132,75,0,0,0,57
MD,2020-12-20,1268,616,0,0,0,652
ML,2020-12-20,7,0,0,0,0,7
NC,2020-12-20,71,42,0,0,0,29
PV,2020-12-20,308,203,0,0,0,105
RI,2020-12-20,42,39,0,0,0,3
VC,2020-12-20,1166,828,0,0,0,338
AN,2020-12-21,940,530,0,410,0,0
AR,2020-12-21,206,137,0,69,0,0
AS,2020-12-21,60,55,0,5,0,0
CB,2020-12-21,66,64,0,0,0,2
CE,2020-12-21,4,0,0,0,0,4
CL,2020-12-21,244,152,0,0,0,92
CM,2020-12-21,605,443,0,0,0,162
CN,2020-12-21,136,93,0,43,0,0
CT,2020-12-21,2856,2850,0,0,6,0
EX,2020-12-21,355,200,0,0,0,155
GA,2020-12-21,369,327,0,0,0,42
IB,2020-12-21,505,387,0,118,0,0
MC,2020-12-21,240,150,0,0,1,89
MD,2020-12-21,1925,947,0,2,0,976
ML,2020-12-21,17,1,0,0,0,16
NC,2020-12-21,95,60,0,0,0,35
PV,2020-12-21,345,217,0,0,0,128
RI,2020-12-21,56,54,0,0,0,2
VC,2020-12-21,1822,1375,0,0,0,447
AN,2020-12-22,1070,663,0,407,0,0
AR,2020-12-22,211,128,0,83,0,0
AS,2020-12-22,59,55,0,4,0,0
CB,2020-12-22,61,57,0,0,0,4
CE,2020-12-22,7,1,0,0,0,6
CL,2020-12-22,275,168,0,0,1,106
CM,2020-12-22,685,536,0,0,0,149
CN,2020-12-22,206,154,0,52,0,0
CT,2020-12-22,2986,2978,0,0,7,1
EX,2020-12-22,345,179,0,0,0,166
GA,2020-12-22,397,351,0,0,0,46
IB,2020-12-22,478,376,0,102,0,0
MC,2020-12-22,265,153,0,0,1,111
MD,2020-12-22,2006,1191,0,0,0,815
ML,2020-12-22,13,1,0,0,0,12
NC,2020-12-22,88,57,0,0,0,31
PV,2020-12-22,327,159,0,0,0,168
RI,2020-12-22,62,60,0,0,0,2
VC,2020-12-22,2040,1600,0,0,1,439
AN,2020-12-23,1128,706,0,421,0,1
AR,2020-12-23,217,139,0,78,0,0
AS,2020-12-23,57,53,0,4,0,0
CB,2020-12-23,70,64,0,0,0,6
CE,2020-12-23,5,1,0,0,0,4
CL,2020-12-23,254,142,0,0,0,112
CM,2020-12-23,670,524,0,0,0,146
CN,2020-12-23,149,101,0,48,0,0
CT,2020-12-23,2735,2722,0,0,13,0
EX,2020-12-23,494,303,0,0,0,191
GA,2020-12-23,373,344,0,0,0,29
IB,2020-12-23,418,334,1,83,0,0
MC,2020-12-23,244,156,0,0,0,88
MD,2020-12-23,2142,1397,0,0,0,745
ML,2020-12-23,22,8,0,0,0,14
NC,2020-12-23,116,92,0,0,0,24
PV,2020-12-23,249,104,0,0,0,145
RI,2020-12-23,73,71,0,0,0,2
VC,2020-12-23,2224,1768,0,0,0,456
AN,2020-12-24,976,642,0,334,0,0
AR,2020-12-24,257,193,0,64,0,0
AS,2020-12-24,80,73,0,7,0,0
CB,2020-12-24,75,73,0,0,0,2
CE,2020-12-24,8,1,0,0,0,7
CL,2020-12-24,221,109,0,0,0,112
CM,2020-12-24,547,429,0,0,0,118
CN,2020-12-24,193,144,0,49,0,0
CT,2020-12-24,2723,2717,0,0,5,1
EX,2020-12-24,331,156,0,0,0,175
GA,2020-12-24,346,304,0,0,0,42
IB,2020-12-24,407,329,0,78,0,0
MC,2020-12-24,263,162,0,0,0,101
MD,2020-12-24,1292,750,0,0,0,542
ML,2020-12-24,5,0,0,0,0,5
NC,2020-12-24,95,65,0,0,0,30
PV,2020-12-24,302,162,0,0,0,140
RI,2020-12-24,56,54,0,0,0,2
VC,2020-12-24,1957,1555,0,0,0,402
AN,2020-12-25,772,453,0,319,0,0
AR,2020-12-25,259,153,0,106,0,0
AS,2020-12-25,66,56,0,10,0,0
CB,2020-12-25,67,64,0,0,0,3
CE,2020-12-25,12,1,0,0,0,11
CL,2020-12-25,185,88,0,0,0,97
CM,2020-12-25,414,300,0,0,0,114
CN,2020-12-25,208,157,0,51,0,0
CT,2020-12-25,1549,1548,0,0,1,0
EX,2020-12-25,281,134,0,0,0,147
GA,2020-12-25,305,284,0,0,0,21
IB,2020-12-25,359,285,0,74,0,0
MC,2020-12-25,231,142,0,0,0,89
MD,2020-12-25,1172,549,0,0,0,623
ML,2020-12-25,9,0,0,0,0,9
NC,2020-12-25,79,52,0,0,0,27
PV,2020-12-25,215,141,0,0,0,74
RI,2020-12-25,62,59,0,0,0,3
VC,2020-12-25,1330,973,0,0,0,357
AN,2020-12-26,830,461,0,369,0,0
AR,2020-12-26,239,136,0,103,0,0
AS,2020-12-26,130,124,0,6,0,0
CB,2020-12-26,97,93,0,0,0,4
CE,2020-12-26,18,1,0,0,0,17
CL,2020-12-26,248,129,0,0,0,119
CM,2020-12-26,465,331,0,0,0,134
CN,2020-12-26,169,123,0,46,0,0
CT,2020-12-26,1919,1918,0,0,1,0
EX,2020-12-26,513,304,0,0,0,209
GA,2020-12-26,409,360,0,0,0,49
IB,2020-12-26,353,267,0,86,0,0
MC,2020-12-26,316,181,0,0,0,135
MD,2020-12-26,1586,705,0,0,0,881
ML,2020-12-26,15,6,0,0,0,9
NC,2020-12-26,108,79,0,0,0,29
PV,2020-12-26,375,259,0,0,0,116
RI,2020-12-26,70,69,0,0,0,1
VC,2020-12-26,1518,1110,0,0,2,406
AN,2020-12-27,927,507,0,420,0,0
AR,2020-12-27,239,132,0,107,0,0
AS,2020-12-27,126,106,0,20,0,0
CB,2020-12-27,95,87,0,0,0,8
CE,2020-12-27,12,0,0,0,0,12
CL,2020-12-27,311,142,0,0,0,169
CM,2020-12-27,615,415,0,0,0,200
CN,2020-12-27,195,126,0,69,0,0
CT,2020-12-27,1830,1830,0,0,0,0
EX,2020-12-27,558,283,0,0,0,275
GA,2020-12-27,360,314,0,0,0,46
IB,2020-12-27,392,287,0,105,0,0
MC,2020-12-27,308,152,0,0,0,156
MD,2020-12-27,1489,632,0,0,0,857
ML,2020-12-27,10,2,0,0,0,8
NC,2020-12-27,103,65,0,0,0,38
PV,2020-12-27,375,277,0,0,0,98
RI,2020-12-27,94,91,0,0,0,3
VC,2020-12-27,1571,1093,0,0,0,478
AN,2020-12-28,1452,784,0,668,0,0
AR,2020-12-28,356,228,0,128,0,0
AS,2020-12-28,113,98,0,15,0,0
CB,2020-12-28,110,107,0,0,0,3
CE,2020-12-28,21,6,0,0,0,15
CL,2020-12-28,448,231,0,0,0,217
CM,2020-12-28,862,610,0,0,0,252
CN,2020-12-28,268,211,0,57,0,0
CT,2020-12-28,3828,3822,0,0,6,0
